HP:0000006	ENSG00000008441	OMIM:614753
HP:0000006	ENSG00000008710	OMIM:173900
HP:0000006	ENSG00000009724	OMIM:613791
HP:0000006	ENSG00000010361	OMIM:182940
HP:0000006	ENSG00000011465	OMIM:610048
HP:0000006	ENSG00000015413	OMIM:179780
HP:0000006	ENSG00000015479	OMIM:606070
HP:0000006	ENSG00000017260	OMIM:169600
HP:0000006	ENSG00000018625	OMIM:104290
HP:0000006	ENSG00000018625	OMIM:602481
HP:0000006	ENSG00000019186	OMIM:143880
HP:0000006	ENSG00000019549	OMIM:172800
HP:0000006	ENSG00000021488	OMIM:220100
HP:0000006	ENSG00000021574	OMIM:182601
HP:0000006	ENSG00000023287	OMIM:114480
HP:0000006	ENSG00000025796	OMIM:174050
HP:0000006	ENSG00000026025	OMIM:116300
HP:0000006	ENSG00000026103	OMIM:601859
HP:0000006	ENSG00000027697	OMIM:615978
HP:0000006	ENSG00000029534	OMIM:182900
HP:0000006	ENSG00000030582	OMIM:607485
HP:0000006	ENSG00000031081	OMIM:100300
HP:0000006	ENSG00000034971	OMIM:137750
HP:0000006	ENSG00000035403	OMIM:611407
HP:0000006	ENSG00000036257	OMIM:614496
HP:0000006	ENSG00000036828	OMIM:145980
HP:0000006	ENSG00000036828	OMIM:601198
HP:0000006	ENSG00000037280	OMIM:153100
HP:0000006	ENSG00000037280	OMIM:602089
HP:0000006	ENSG00000038295	OMIM:613087
HP:0000006	ENSG00000038427	OMIM:143200
HP:0000006	ENSG00000038945	OMIM:176807
HP:0000006	ENSG00000039068	OMIM:137215
HP:0000006	ENSG00000039068	OMIM:167000
HP:0000006	ENSG00000041982	OMIM:615629
HP:0000006	ENSG00000043355	OMIM:609637
HP:0000006	ENSG00000046604	OMIM:610193
HP:0000006	ENSG00000048392	OMIM:613077
HP:0000006	ENSG00000048545	OMIM:602093
HP:0000006	ENSG00000049089	OMIM:600204
HP:0000006	ENSG00000049130	OMIM:145250
HP:0000006	ENSG00000049540	OMIM:123700
HP:0000006	ENSG00000049540	OMIM:185500
HP:0000006	ENSG00000049618	OMIM:614562
HP:0000006	ENSG00000051180	OMIM:614508
HP:0000006	ENSG00000052850	OMIM:609597
HP:0000006	ENSG00000053918	OMIM:192500
HP:0000006	ENSG00000053918	OMIM:607554
HP:0000006	ENSG00000053918	OMIM:609621
HP:0000006	ENSG00000054523	OMIM:118210
HP:0000006	ENSG00000054523	OMIM:171300
HP:0000006	ENSG00000054598	OMIM:601631
HP:0000006	ENSG00000054598	OMIM:602482
HP:0000006	ENSG00000054654	OMIM:612999
HP:0000006	ENSG00000055118	OMIM:609620
HP:0000006	ENSG00000055118	OMIM:613688
HP:0000006	ENSG00000057294	OMIM:609040
HP:0000006	ENSG00000059377	OMIM:614158
HP:0000006	ENSG00000059573	OMIM:601162
HP:0000006	ENSG00000060237	OMIM:614492
HP:0000006	ENSG00000060718	OMIM:154780
HP:0000006	ENSG00000060718	OMIM:604841
HP:0000006	ENSG00000061337	OMIM:133239
HP:0000006	ENSG00000062822	OMIM:615381
HP:0000006	ENSG00000064012	OMIM:114550
HP:0000006	ENSG00000064195	OMIM:104510
HP:0000006	ENSG00000064195	OMIM:190320
HP:0000006	ENSG00000064309	OMIM:614226
HP:0000006	ENSG00000064419	OMIM:608423
HP:0000006	ENSG00000064490	OMIM:209920
HP:0000006	ENSG00000064835	OMIM:613038
HP:0000006	ENSG00000065135	OMIM:602483
HP:0000006	ENSG00000065534	OMIM:613780
HP:0000006	ENSG00000065618	OMIM:122400
HP:0000006	ENSG00000066427	OMIM:109150
HP:0000006	ENSG00000066468	OMIM:101200
HP:0000006	ENSG00000066468	OMIM:101400
HP:0000006	ENSG00000066468	OMIM:101600
HP:0000006	ENSG00000066468	OMIM:123150
HP:0000006	ENSG00000066468	OMIM:123500
HP:0000006	ENSG00000066468	OMIM:123790
HP:0000006	ENSG00000066468	OMIM:149730
HP:0000006	ENSG00000066468	OMIM:614592
HP:0000006	ENSG00000066926	OMIM:177000
HP:0000006	ENSG00000067082	OMIM:176807
HP:0000006	ENSG00000067182	OMIM:142680
HP:0000006	ENSG00000067955	OMIM:601626
HP:0000006	ENSG00000068078	OMIM:100800
HP:0000006	ENSG00000068078	OMIM:109800
HP:0000006	ENSG00000068078	OMIM:146000
HP:0000006	ENSG00000068078	OMIM:149730
HP:0000006	ENSG00000068078	OMIM:162900
HP:0000006	ENSG00000068078	OMIM:187600
HP:0000006	ENSG00000068078	OMIM:187601
HP:0000006	ENSG00000068078	OMIM:602849
HP:0000006	ENSG00000068078	OMIM:610474
